# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-10-07 13:11:53 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08116650 Brazos Rv nr Rosharon, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08116650
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	08116650	1996-12-11	8020	A
USGS	08116650	1996-12-12	7150	A
USGS	08116650	1996-12-13	6900	A
USGS	08116650	1996-12-14	6780	A
USGS	08116650	1996-12-15	6750	A
USGS	08116650	1996-12-16	7910	A
USGS	08116650	1996-12-17	8560	A
USGS	08116650	1996-12-18	7930	A
USGS	08116650	1996-12-19	10100	A
USGS	08116650	1996-12-20	13600	A
USGS	08116650	1996-12-21	13100	A
USGS	08116650	1996-12-22	11200	A
USGS	08116650	1996-12-23	9770	A
USGS	08116650	1996-12-24	9250	A
USGS	08116650	1996-12-25	8560	A
USGS	08116650	1996-12-26	7360	A
USGS	08116650	1996-12-27	5940	A
USGS	08116650	1996-12-28	5020	A
USGS	08116650	1996-12-29	4930	A
USGS	08116650	1996-12-30	4820	A
USGS	08116650	1996-12-31	5210	A
USGS	08116650	1997-01-01	5520	A
USGS	08116650	1997-01-02	5970	A
USGS	08116650	1997-01-03	5190	A
USGS	08116650	1997-01-04	4240	A
USGS	08116650	1997-01-05	3730	A
USGS	08116650	1997-01-06	3530	A
USGS	08116650	1997-01-07	3340	A
USGS	08116650	1997-01-08	3120	A
USGS	08116650	1997-01-09	2950	A
USGS	08116650	1997-01-10	3080	A
USGS	08116650	1997-01-11	4720	A
USGS	08116650	1997-01-12	5080	A
USGS	08116650	1997-01-13	6710	A
USGS	08116650	1997-01-14	9240	A
USGS	08116650	1997-01-15	8030	A
USGS	08116650	1997-01-16	6940	A
USGS	08116650	1997-01-17	6620	A
USGS	08116650	1997-01-18	6440	A
USGS	08116650	1997-01-19	6190	A
USGS	08116650	1997-01-20	5960	A
USGS	08116650	1997-01-21	5910	A
USGS	08116650	1997-01-22	8090	A
USGS	08116650	1997-01-23	20300	A
USGS	08116650	1997-01-24	22500	A
USGS	08116650	1997-01-25	14700	A
USGS	08116650	1997-01-26	9680	A
USGS	08116650	1997-01-27	8460	A
USGS	08116650	1997-01-28	15400	A
USGS	08116650	1997-01-29	13500	A
USGS	08116650	1997-01-30	9010	A
USGS	08116650	1997-01-31	6440	A
USGS	08116650	1997-02-01	5420	A
USGS	08116650	1997-02-02	4960	A
USGS	08116650	1997-02-03	5110	A
USGS	08116650	1997-02-04	4670	A
USGS	08116650	1997-02-05	3970	A
USGS	08116650	1997-02-06	3790	A
USGS	08116650	1997-02-07	3530	A
USGS	08116650	1997-02-08	3240	A
USGS	08116650	1997-02-09	3110	A
USGS	08116650	1997-02-10	2960	A
USGS	08116650	1997-02-11	2900	A
USGS	08116650	1997-02-12	4850	A
USGS	08116650	1997-02-13	15400	A
USGS	08116650	1997-02-14	17500	A
USGS	08116650	1997-02-15	25300	A
USGS	08116650	1997-02-16	37200	A
USGS	08116650	1997-02-17	42500	A
USGS	08116650	1997-02-18	40400	A
USGS	08116650	1997-02-19	35300	A
USGS	08116650	1997-02-20	31600	A
USGS	08116650	1997-02-21	32000	A
USGS	08116650	1997-02-22	41700	A
USGS	08116650	1997-02-23	46200	A
USGS	08116650	1997-02-24	43200	A
USGS	08116650	1997-02-25	41800	A
USGS	08116650	1997-02-26	41600	A
USGS	08116650	1997-02-27	43500	A
USGS	08116650	1997-02-28	47800	A
USGS	08116650	1997-03-01	51400	A
USGS	08116650	1997-03-02	53300	A
USGS	08116650	1997-03-03	53800	A
USGS	08116650	1997-03-04	53700	A
USGS	08116650	1997-03-05	52700	A
USGS	08116650	1997-03-06	50900	A
USGS	08116650	1997-03-07	49200	A
USGS	08116650	1997-03-08	47900	A
USGS	08116650	1997-03-09	47000	A
USGS	08116650	1997-03-10	46100	A
USGS	08116650	1997-03-11	45400	A
USGS	08116650	1997-03-12	49300	A
USGS	08116650	1997-03-13	58200	A
USGS	08116650	1997-03-14	62700	A
USGS	08116650	1997-03-15	63300	A
USGS	08116650	1997-03-16	61200	A
USGS	08116650	1997-03-17	62400	A
USGS	08116650	1997-03-18	60900	A
USGS	08116650	1997-03-19	55600	A
USGS	08116650	1997-03-20	44300	A
USGS	08116650	1997-03-21	33400	A
USGS	08116650	1997-03-22	27300	A
USGS	08116650	1997-03-23	25000	A
USGS	08116650	1997-03-24	24000	A
USGS	08116650	1997-03-25	24200	A
USGS	08116650	1997-03-26	26900	A
USGS	08116650	1997-03-27	25100	A
USGS	08116650	1997-03-28	23000	A
USGS	08116650	1997-03-29	22000	A
USGS	08116650	1997-03-30	21500	A
USGS	08116650	1997-03-31	21300	A
USGS	08116650	1997-04-01	19400	A
USGS	08116650	1997-04-02	18200	A
USGS	08116650	1997-04-03	18100	A
USGS	08116650	1997-04-04	21600	A
USGS	08116650	1997-04-05	29200	A
USGS	08116650	1997-04-06	31600	A
USGS	08116650	1997-04-07	38300	A
USGS	08116650	1997-04-08	46200	A
USGS	08116650	1997-04-09	52000	A
USGS	08116650	1997-04-10	54600	A
USGS	08116650	1997-04-11	56800	A
USGS	08116650	1997-04-12	55000	A
USGS	08116650	1997-04-13	47200	A
USGS	08116650	1997-04-14	39100	A
USGS	08116650	1997-04-15	32300	A
USGS	08116650	1997-04-16	27900	A
USGS	08116650	1997-04-17	24900	A
USGS	08116650	1997-04-18	22800	A
USGS	08116650	1997-04-19	21400	A
USGS	08116650	1997-04-20	20800	A
USGS	08116650	1997-04-21	18700	A
USGS	08116650	1997-04-22	17000	A
USGS	08116650	1997-04-23	16200	A
USGS	08116650	1997-04-24	15600	A
USGS	08116650	1997-04-25	15500	A
USGS	08116650	1997-04-26	22500	A
USGS	08116650	1997-04-27	26000	A
USGS	08116650	1997-04-28	29900	A
USGS	08116650	1997-04-29	35800	A
USGS	08116650	1997-04-30	40400	A
USGS	08116650	1997-05-01	38700	A
USGS	08116650	1997-05-02	31100	A
USGS	08116650	1997-05-03	25400	A
USGS	08116650	1997-05-04	23000	A
USGS	08116650	1997-05-05	22000	A
USGS	08116650	1997-05-06	21500	A
USGS	08116650	1997-05-07	21500	A
USGS	08116650	1997-05-08	21700	A
USGS	08116650	1997-05-09	20900	A
USGS	08116650	1997-05-10	19800	A
USGS	08116650	1997-05-11	18100	A
USGS	08116650	1997-05-12	16200	A
USGS	08116650	1997-05-13	15800	A
USGS	08116650	1997-05-14	17800	A
USGS	08116650	1997-05-15	22000	A
USGS	08116650	1997-05-16	27100	A
USGS	08116650	1997-05-17	28000	A
USGS	08116650	1997-05-18	24100	A
USGS	08116650	1997-05-19	22200	A
USGS	08116650	1997-05-20	24100	A
USGS	08116650	1997-05-21	24100	A
USGS	08116650	1997-05-22	22300	A
USGS	08116650	1997-05-23	22800	A
USGS	08116650	1997-05-24	20100	A
USGS	08116650	1997-05-25	19800	A
USGS	08116650	1997-05-26	20400	A
USGS	08116650	1997-05-27	21200	A
USGS	08116650	1997-05-28	23200	A
USGS	08116650	1997-05-29	21700	A
USGS	08116650	1997-05-30	19100	A
USGS	08116650	1997-05-31	18100	A
USGS	08116650	1997-06-01	18600	A
USGS	08116650	1997-06-02	17900	A
USGS	08116650	1997-06-03	14900	A
USGS	08116650	1997-06-04	13500	A
USGS	08116650	1997-06-05	13000	A
USGS	08116650	1997-06-06	12500	A
USGS	08116650	1997-06-07	12500	A
USGS	08116650	1997-06-08	12900	A
USGS	08116650	1997-06-09	14700	A
USGS	08116650	1997-06-10	16300	A
USGS	08116650	1997-06-11	13900	A
USGS	08116650	1997-06-12	21300	A
USGS	08116650	1997-06-13	29600	A
USGS	08116650	1997-06-14	30600	A
USGS	08116650	1997-06-15	26000	A
USGS	08116650	1997-06-16	21800	A
USGS	08116650	1997-06-17	19700	A
USGS	08116650	1997-06-18	17600	A
USGS	08116650	1997-06-19	16300	A
USGS	08116650	1997-06-20	16000	A
USGS	08116650	1997-06-21	16200	A
USGS	08116650	1997-06-22	17800	A
USGS	08116650	1997-06-23	19600	A
USGS	08116650	1997-06-24	19400	A
USGS	08116650	1997-06-25	17300	A
USGS	08116650	1997-06-26	16500	A
USGS	08116650	1997-06-27	16600	A
USGS	08116650	1997-06-28	15000	A
USGS	08116650	1997-06-29	14700	A
USGS	08116650	1997-06-30	16500	A
USGS	08116650	1997-07-01	19500	A
USGS	08116650	1997-07-02	21100	A
USGS	08116650	1997-07-03	20900	A
USGS	08116650	1997-07-04	19700	A
USGS	08116650	1997-07-05	16900	A
USGS	08116650	1997-07-06	13800	A
USGS	08116650	1997-07-07	11800	A
USGS	08116650	1997-07-08	10700	A
USGS	08116650	1997-07-09	10000	A
USGS	08116650	1997-07-10	9370	A
USGS	08116650	1997-07-11	8530	A
USGS	08116650	1997-07-12	8030	A
USGS	08116650	1997-07-13	8760	A
USGS	08116650	1997-07-14	9800	A
USGS	08116650	1997-07-15	9890	A
USGS	08116650	1997-07-16	9080	A
USGS	08116650	1997-07-17	8090	A
USGS	08116650	1997-07-18	7530	A
USGS	08116650	1997-07-19	7360	A
USGS	08116650	1997-07-20	7530	A
USGS	08116650	1997-07-21	7730	A
USGS	08116650	1997-07-22	7580	A
USGS	08116650	1997-07-23	7500	A
USGS	08116650	1997-07-24	7400	A
USGS	08116650	1997-07-25	7280	A
USGS	08116650	1997-07-26	7070	A
USGS	08116650	1997-07-27	6770	A
USGS	08116650	1997-07-28	6480	A
USGS	08116650	1997-07-29	6230	A
USGS	08116650	1997-07-30	6020	A
USGS	08116650	1997-07-31	5440	A
USGS	08116650	1997-08-01	4800	A
USGS	08116650	1997-08-02	4420	A
USGS	08116650	1997-08-03	4320	A
USGS	08116650	1997-08-04	4450	A
USGS	08116650	1997-08-05	4570	A
USGS	08116650	1997-08-06	4480	A
USGS	08116650	1997-08-07	4290	A
USGS	08116650	1997-08-08	4150	A
USGS	08116650	1997-08-09	3940	A
USGS	08116650	1997-08-10	3830	A
USGS	08116650	1997-08-11	4200	A
USGS	08116650	1997-08-12	3820	A
USGS	08116650	1997-08-13	3200	A
USGS	08116650	1997-08-14	2830	A
USGS	08116650	1997-08-15	2600	A
USGS	08116650	1997-08-16	2450	A
USGS	08116650	1997-08-17	2790	A
USGS	08116650	1997-08-18	2730	A
USGS	08116650	1997-08-19	2450	A
USGS	08116650	1997-08-20	2110	A
USGS	08116650	1997-08-21	1850	A
USGS	08116650	1997-08-22	1690	A
USGS	08116650	1997-08-23	1930	A
USGS	08116650	1997-08-24	2320	A
USGS	08116650	1997-08-25	2150	A
USGS	08116650	1997-08-26	2140	A
USGS	08116650	1997-08-27	2030	A
USGS	08116650	1997-08-28	1910	A
USGS	08116650	1997-08-29	1870	A
USGS	08116650	1997-08-30	1840	A
USGS	08116650	1997-08-31	1800	A
USGS	08116650	1997-09-01	1740	A
USGS	08116650	1997-09-02	1690	A
USGS	08116650	1997-09-03	1560	A
USGS	08116650	1997-09-04	1660	A
USGS	08116650	1997-09-05	1800	A
USGS	08116650	1997-09-06	1820	A
USGS	08116650	1997-09-07	1780	A
USGS	08116650	1997-09-08	1740	A
USGS	08116650	1997-09-09	1800	A
USGS	08116650	1997-09-10	2040	A
USGS	08116650	1997-09-11	2130	A
USGS	08116650	1997-09-12	2000	A
USGS	08116650	1997-09-13	1900	A
USGS	08116650	1997-09-14	1790	A
USGS	08116650	1997-09-15	1830	A
USGS	08116650	1997-09-16	1740	A
USGS	08116650	1997-09-17	1580	A
USGS	08116650	1997-09-18	1400	A:e
USGS	08116650	1997-09-19	1380	A:e
USGS	08116650	1997-09-20	1350	A:e
USGS	08116650	1997-09-21	1650	A:e
USGS	08116650	1997-09-22	2400	A
USGS	08116650	1997-09-23	11500	A
USGS	08116650	1997-09-24	13300	A
USGS	08116650	1997-09-25	10700	A
USGS	08116650	1997-09-26	8560	A
USGS	08116650	1997-09-27	5570	A
USGS	08116650	1997-09-28	3320	A
USGS	08116650	1997-09-29	2460	A
USGS	08116650	1997-09-30	2000	A
USGS	08116650	1997-10-01	1820	A
USGS	08116650	1997-10-02	1610	A
USGS	08116650	1997-10-03	1410	A
USGS	08116650	1997-10-04	1280	A
USGS	08116650	1997-10-05	1210	A
USGS	08116650	1997-10-06	1290	A
USGS	08116650	1997-10-07	1520	A
USGS	08116650	1997-10-08	1930	A
USGS	08116650	1997-10-09	3260	A
USGS	08116650	1997-10-10	4310	A
USGS	08116650	1997-10-11	4720	A
USGS	08116650	1997-10-12	7570	A
USGS	08116650	1997-10-13	7800	A
USGS	08116650	1997-10-14	13000	A
USGS	08116650	1997-10-15	12900	A
USGS	08116650	1997-10-16	10300	A
USGS	08116650	1997-10-17	7320	A
USGS	08116650	1997-10-18	5080	A
USGS	08116650	1997-10-19	4320	A
USGS	08116650	1997-10-20	3670	A
USGS	08116650	1997-10-21	3190	A
USGS	08116650	1997-10-22	2910	A
USGS	08116650	1997-10-23	2730	A
USGS	08116650	1997-10-24	2690	A
USGS	08116650	1997-10-25	2540	A
USGS	08116650	1997-10-26	2450	A
USGS	08116650	1997-10-27	2420	A
USGS	08116650	1997-10-28	2470	A
USGS	08116650	1997-10-29	2380	A
USGS	08116650	1997-10-30	2150	A
USGS	08116650	1997-10-31	2230	A
USGS	08116650	1997-11-01	1910	A
USGS	08116650	1997-11-02	1740	A
USGS	08116650	1997-11-03	1760	A
USGS	08116650	1997-11-04	1770	A
USGS	08116650	1997-11-05	1570	A
USGS	08116650	1997-11-06	1600	A
USGS	08116650	1997-11-07	1490	A
USGS	08116650	1997-11-08	1370	A
USGS	08116650	1997-11-09	1310	A
USGS	08116650	1997-11-10	1380	A
USGS	08116650	1997-11-11	1340	A
USGS	08116650	1997-11-12	1660	A
USGS	08116650	1997-11-13	2400	A
USGS	08116650	1997-11-14	2730	A
USGS	08116650	1997-11-15	2890	A
USGS	08116650	1997-11-16	2580	A
USGS	08116650	1997-11-17	2430	A
USGS	08116650	1997-11-18	2660	A
USGS	08116650	1997-11-19	2720	A
USGS	08116650	1997-11-20	2400	A
USGS	08116650	1997-11-21	2260	A
USGS	08116650	1997-11-22	2090	A
USGS	08116650	1997-11-23	2540	A
USGS	08116650	1997-11-24	2390	A
USGS	08116650	1997-11-25	2100	A
USGS	08116650	1997-11-26	1950	A
USGS	08116650	1997-11-27	2060	A
USGS	08116650	1997-11-28	2030	A
USGS	08116650	1997-11-29	2090	A
USGS	08116650	1997-11-30	3900	A
USGS	08116650	1997-12-01	8860	A
USGS	08116650	1997-12-02	8100	A
USGS	08116650	1997-12-03	6440	A
USGS	08116650	1997-12-04	8080	A
USGS	08116650	1997-12-05	7250	A
USGS	08116650	1997-12-06	6950	A
USGS	08116650	1997-12-07	5660	A
USGS	08116650	1997-12-08	5630	A
USGS	08116650	1997-12-09	6500	A
USGS	08116650	1997-12-10	6940	A
USGS	08116650	1997-12-11	5530	A
USGS	08116650	1997-12-12	4120	A
USGS	08116650	1997-12-13	3310	A
USGS	08116650	1997-12-14	2950	A
USGS	08116650	1997-12-15	3160	A
USGS	08116650	1997-12-16	3050	A
USGS	08116650	1997-12-17	2630	A
USGS	08116650	1997-12-18	2440	A
USGS	08116650	1997-12-19	2430	A
USGS	08116650	1997-12-20	2370	A
USGS	08116650	1997-12-21	2850	A
USGS	08116650	1997-12-22	3570	A
USGS	08116650	1997-12-23	3260	A
USGS	08116650	1997-12-24	21200	A
USGS	08116650	1997-12-25	39100	A
USGS	08116650	1997-12-26	40900	A
USGS	08116650	1997-12-27	32800	A
USGS	08116650	1997-12-28	24600	A
USGS	08116650	1997-12-29	19400	A
USGS	08116650	1997-12-30	16100	A
USGS	08116650	1997-12-31	14400	A
USGS	08116650	1998-01-01	13100	A
USGS	08116650	1998-01-02	12200	A
USGS	08116650	1998-01-03	11700	A
USGS	08116650	1998-01-04	10600	A
USGS	08116650	1998-01-05	9530	A
USGS	08116650	1998-01-06	9270	A
USGS	08116650	1998-01-07	16200	A
USGS	08116650	1998-01-08	33200	A
USGS	08116650	1998-01-09	44100	A
USGS	08116650	1998-01-10	49300	A
USGS	08116650	1998-01-11	54600	A
USGS	08116650	1998-01-12	54800	A
USGS	08116650	1998-01-13	45100	A
USGS	08116650	1998-01-14	39600	A
USGS	08116650	1998-01-15	38000	A
USGS	08116650	1998-01-16	36500	A
USGS	08116650	1998-01-17	34100	A
USGS	08116650	1998-01-18	31300	A
USGS	08116650	1998-01-19	28000	A
USGS	08116650	1998-01-20	24000	A
USGS	08116650	1998-01-21	19700	A
USGS	08116650	1998-01-22	18700	A
USGS	08116650	1998-01-23	15400	A
USGS	08116650	1998-01-24	13500	A
USGS	08116650	1998-01-25	15700	A
USGS	08116650	1998-01-26	15900	A
USGS	08116650	1998-01-27	14100	A
USGS	08116650	1998-01-28	12000	A
USGS	08116650	1998-01-29	10500	A
USGS	08116650	1998-01-30	10100	A
USGS	08116650	1998-01-31	9730	A
USGS	08116650	1998-02-01	8860	A
USGS	08116650	1998-02-02	7830	A
USGS	08116650	1998-02-03	6900	A
USGS	08116650	1998-02-04	5930	A
USGS	08116650	1998-02-05	5240	A
USGS	08116650	1998-02-06	4750	A
USGS	08116650	1998-02-07	4490	A
USGS	08116650	1998-02-08	4580	A
USGS	08116650	1998-02-09	4810	A
USGS	08116650	1998-02-10	5570	A
USGS	08116650	1998-02-11	7440	A
USGS	08116650	1998-02-12	6920	A
USGS	08116650	1998-02-13	10900	A
USGS	08116650	1998-02-14	14000	A
USGS	08116650	1998-02-15	14300	A
USGS	08116650	1998-02-16	14600	A
USGS	08116650	1998-02-17	15300	A
USGS	08116650	1998-02-18	14200	A
USGS	08116650	1998-02-19	13600	A
USGS	08116650	1998-02-20	13100	A
USGS	08116650	1998-02-21	12100	A
USGS	08116650	1998-02-22	18200	A
USGS	08116650	1998-02-23	26500	A
USGS	08116650	1998-02-24	29100	A
USGS	08116650	1998-02-25	29200	A
USGS	08116650	1998-02-26	29200	A
USGS	08116650	1998-02-27	33500	A
USGS	08116650	1998-02-28	40800	A
USGS	08116650	1998-03-01	36500	A
USGS	08116650	1998-03-02	31000	A
USGS	08116650	1998-03-03	26400	A
USGS	08116650	1998-03-04	23900	A
USGS	08116650	1998-03-05	22000	A
USGS	08116650	1998-03-06	20000	A
USGS	08116650	1998-03-07	17800	A
USGS	08116650	1998-03-08	16100	A
USGS	08116650	1998-03-09	16300	A
USGS	08116650	1998-03-10	16600	A
USGS	08116650	1998-03-11	16100	A
USGS	08116650	1998-03-12	15200	A
USGS	08116650	1998-03-13	14600	A
USGS	08116650	1998-03-14	14100	A
USGS	08116650	1998-03-15	12700	A
USGS	08116650	1998-03-16	11300	A
USGS	08116650	1998-03-17	10900	A
USGS	08116650	1998-03-18	10900	A
USGS	08116650	1998-03-19	11800	A
USGS	08116650	1998-03-20	18500	A
USGS	08116650	1998-03-21	30100	A
USGS	08116650	1998-03-22	36600	A
USGS	08116650	1998-03-23	39700	A
USGS	08116650	1998-03-24	41300	A
USGS	08116650	1998-03-25	41800	A
USGS	08116650	1998-03-26	41600	A
USGS	08116650	1998-03-27	38200	A
USGS	08116650	1998-03-28	30900	A
USGS	08116650	1998-03-29	25600	A
USGS	08116650	1998-03-30	22600	A
USGS	08116650	1998-03-31	19800	A
USGS	08116650	1998-04-01	16600	A
USGS	08116650	1998-04-02	14000	A
USGS	08116650	1998-04-03	12900	A
USGS	08116650	1998-04-04	12800	A
USGS	08116650	1998-04-05	12700	A
USGS	08116650	1998-04-06	12200	A
USGS	08116650	1998-04-07	11800	A
USGS	08116650	1998-04-08	11400	A
USGS	08116650	1998-04-09	11100	A
USGS	08116650	1998-04-10	10900	A
USGS	08116650	1998-04-11	10300	A
USGS	08116650	1998-04-12	9700	A
USGS	08116650	1998-04-13	9750	A
USGS	08116650	1998-04-14	9350	A
USGS	08116650	1998-04-15	8990	A
USGS	08116650	1998-04-16	9130	A
USGS	08116650	1998-04-17	8790	A
USGS	08116650	1998-04-18	8390	A
USGS	08116650	1998-04-19	8530	A
USGS	08116650	1998-04-20	8720	A
USGS	08116650	1998-04-21	8660	A
USGS	08116650	1998-04-22	7860	A
USGS	08116650	1998-04-23	6740	A
USGS	08116650	1998-04-24	6050	A
USGS	08116650	1998-04-25	5970	A
USGS	08116650	1998-04-26	6150	A
USGS	08116650	1998-04-27	6120	A
USGS	08116650	1998-04-28	5720	A
USGS	08116650	1998-04-29	5230	A
USGS	08116650	1998-04-30	5060	A
USGS	08116650	1998-05-01	4800	A
USGS	08116650	1998-05-02	4390	A
USGS	08116650	1998-05-03	4160	A
USGS	08116650	1998-05-04	3950	A
USGS	08116650	1998-05-05	3850	A
USGS	08116650	1998-05-06	3690	A
USGS	08116650	1998-05-07	3510	A
USGS	08116650	1998-05-08	3340	A
USGS	08116650	1998-05-09	3240	A
USGS	08116650	1998-05-10	3170	A
USGS	08116650	1998-05-11	3110	A
USGS	08116650	1998-05-12	3110	A
USGS	08116650	1998-05-13	3090	A
USGS	08116650	1998-05-14	2960	A
USGS	08116650	1998-05-15	2790	A
USGS	08116650	1998-05-16	2660	A
USGS	08116650	1998-05-17	2560	A
USGS	08116650	1998-05-18	2540	A
USGS	08116650	1998-05-19	2480	A
USGS	08116650	1998-05-20	2320	A
USGS	08116650	1998-05-21	2130	A
USGS	08116650	1998-05-22	2050	A
USGS	08116650	1998-05-23	1910	A
USGS	08116650	1998-05-24	1820	A
USGS	08116650	1998-05-25	1770	A
USGS	08116650	1998-05-26	1730	A
USGS	08116650	1998-05-27	1700	A
USGS	08116650	1998-05-28	1680	A
USGS	08116650	1998-05-29	1600	A
USGS	08116650	1998-05-30	1560	A
USGS	08116650	1998-05-31	1510	A
USGS	08116650	1998-06-01	1470	A
USGS	08116650	1998-06-02	1470	A
USGS	08116650	1998-06-03	1620	A
USGS	08116650	1998-06-04	1680	A
USGS	08116650	1998-06-05	1760	A
USGS	08116650	1998-06-06	1920	A
USGS	08116650	1998-06-07	2230	A
USGS	08116650	1998-06-08	2390	A
USGS	08116650	1998-06-09	2200	A
USGS	08116650	1998-06-10	1980	A
USGS	08116650	1998-06-11	1870	A
USGS	08116650	1998-06-12	1770	A
USGS	08116650	1998-06-13	1680	A
USGS	08116650	1998-06-14	1450	A
USGS	08116650	1998-06-15	1280	A
USGS	08116650	1998-06-16	1200	A
USGS	08116650	1998-06-17	1450	A
USGS	08116650	1998-06-18	1480	A
USGS	08116650	1998-06-19	1240	A
USGS	08116650	1998-06-20	1040	A
USGS	08116650	1998-06-21	959	A
USGS	08116650	1998-06-22	1070	A
USGS	08116650	1998-06-23	1050	A
USGS	08116650	1998-06-24	1010	A
USGS	08116650	1998-06-25	1050	A
USGS	08116650	1998-06-26	1150	A
USGS	08116650	1998-06-27	1210	A
USGS	08116650	1998-06-28	1190	A
USGS	08116650	1998-06-29	1110	A
USGS	08116650	1998-06-30	1030	A
USGS	08116650	1998-07-01	980	A
USGS	08116650	1998-07-02	915	A
USGS	08116650	1998-07-03	829	A
USGS	08116650	1998-07-04	828	A
USGS	08116650	1998-07-05	897	A
USGS	08116650	1998-07-06	970	A
USGS	08116650	1998-07-07	933	A
USGS	08116650	1998-07-08	1110	A
USGS	08116650	1998-07-09	1300	A
USGS	08116650	1998-07-10	1440	A
USGS	08116650	1998-07-11	1200	A:e
USGS	08116650	1998-07-12	1000	A:e
USGS	08116650	1998-07-13	800	A:e
USGS	08116650	1998-07-14	700	A:e
USGS	08116650	1998-07-15	632	A
USGS	08116650	1998-07-16	812	A
USGS	08116650	1998-07-17	813	A
USGS	08116650	1998-07-18	954	A
USGS	08116650	1998-07-19	1050	A
USGS	08116650	1998-07-20	1060	A
USGS	08116650	1998-07-21	947	A
USGS	08116650	1998-07-22	781	A
USGS	08116650	1998-07-23	702	A
USGS	08116650	1998-07-24	678	A
USGS	08116650	1998-07-25	610	A
USGS	08116650	1998-07-26	508	A
USGS	08116650	1998-07-27	416	A
USGS	08116650	1998-07-28	425	A
USGS	08116650	1998-07-29	578	A
USGS	08116650	1998-07-30	582	A
USGS	08116650	1998-07-31	595	A
USGS	08116650	1998-08-01	536	A
USGS	08116650	1998-08-02	546	A
USGS	08116650	1998-08-03	502	A
USGS	08116650	1998-08-04	368	A
USGS	08116650	1998-08-05	320	A
USGS	08116650	1998-08-06	407	A
USGS	08116650	1998-08-07	477	A
USGS	08116650	1998-08-08	577	A
USGS	08116650	1998-08-09	673	A
USGS	08116650	1998-08-10	722	A
USGS	08116650	1998-08-11	870	A
USGS	08116650	1998-08-12	930	A
USGS	08116650	1998-08-13	600	A
USGS	08116650	1998-08-14	479	A
USGS	08116650	1998-08-15	531	A
USGS	08116650	1998-08-16	644	A
USGS	08116650	1998-08-17	814	A
USGS	08116650	1998-08-18	880	A
USGS	08116650	1998-08-19	1090	A
USGS	08116650	1998-08-20	991	A
USGS	08116650	1998-08-21	1000	A
USGS	08116650	1998-08-22	1230	A
USGS	08116650	1998-08-23	1630	A
USGS	08116650	1998-08-24	1540	A
USGS	08116650	1998-08-25	1510	A
USGS	08116650	1998-08-26	1440	A
USGS	08116650	1998-08-27	1140	A
USGS	08116650	1998-08-28	1030	A
USGS	08116650	1998-08-29	1000	A
USGS	08116650	1998-08-30	842	A
USGS	08116650	1998-08-31	714	A
USGS	08116650	1998-09-01	620	A
USGS	08116650	1998-09-02	537	A
USGS	08116650	1998-09-03	670	A
USGS	08116650	1998-09-04	852	A
USGS	08116650	1998-09-05	758	A
USGS	08116650	1998-09-06	745	A
USGS	08116650	1998-09-07	707	A
USGS	08116650	1998-09-08	803	A
USGS	08116650	1998-09-09	963	A
USGS	08116650	1998-09-10	1490	A
USGS	08116650	1998-09-11	13700	A
USGS	08116650	1998-09-12	16600	A
USGS	08116650	1998-09-13	14700	A
USGS	08116650	1998-09-14	18400	A
USGS	08116650	1998-09-15	15400	A
USGS	08116650	1998-09-16	17600	A
USGS	08116650	1998-09-17	17700	A
USGS	08116650	1998-09-18	18200	A
USGS	08116650	1998-09-19	17000	A
USGS	08116650	1998-09-20	14700	A
USGS	08116650	1998-09-21	11800	A
USGS	08116650	1998-09-22	9100	A
USGS	08116650	1998-09-23	6560	A
USGS	08116650	1998-09-24	4590	A
USGS	08116650	1998-09-25	3390	A
USGS	08116650	1998-09-26	2860	A
USGS	08116650	1998-09-27	2540	A
USGS	08116650	1998-09-28	2290	A
USGS	08116650	1998-09-29	2090	A
USGS	08116650	1998-09-30	2010	A
USGS	08116650	1998-10-01	1980	A
USGS	08116650	1998-10-02	1840	A
USGS	08116650	1998-10-03	1630	A
USGS	08116650	1998-10-04	1520	A
USGS	08116650	1998-10-05	1930	A
USGS	08116650	1998-10-06	1960	A
USGS	08116650	1998-10-07	3850	A
USGS	08116650	1998-10-08	2870	A
USGS	08116650	1998-10-09	2090	A
USGS	08116650	1998-10-10	2140	A
USGS	08116650	1998-10-11	5240	A
USGS	08116650	1998-10-12	6230	A
USGS	08116650	1998-10-13	4870	A
USGS	08116650	1998-10-14	3670	A
USGS	08116650	1998-10-15	3130	A
USGS	08116650	1998-10-16	2720	A
USGS	08116650	1998-10-17	2510	A
